"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"35","山口県","35305","大島郡周防大島町","353050014000","和田","33.930749","132.406239","1","1"
"35","山口県","35305","大島郡周防大島町","353050015000","油宇","33.934012","132.434513","1","1"
"35","山口県","35305","大島郡周防大島町","353050016000","伊保田","33.940914","132.437409","1","1"
"35","山口県","35305","大島郡周防大島町","353050017000","東三蒲","33.945515","132.214595","1","1"
"35","山口県","35305","大島郡周防大島町","353050018000","西三蒲","33.933423","132.224142","1","1"
"35","山口県","35305","大島郡周防大島町","353050019000","小松","33.942849","132.191406","1","1"
"35","山口県","35305","大島郡周防大島町","353050020000","西屋代","33.927344","132.199049","2","1"
"35","山口県","35305","大島郡周防大島町","353050021000","東屋代","33.912075","132.212855","1","1"
"35","山口県","35305","大島郡周防大島町","353050022000","小松開作","33.924985","132.185623","1","1"
"35","山口県","35305","大島郡周防大島町","353050023000","志佐","33.916997","132.179838","1","1"
"35","山口県","35305","大島郡周防大島町","353050024000","日見","33.903195","132.184976","1","1"
"35","山口県","35305","大島郡周防大島町","353050025000","横見","33.894332","132.193022","1","1"
"35","山口県","35305","大島郡周防大島町","353050026000","戸田","33.887938","132.203382","1","1"
"35","山口県","35305","大島郡周防大島町","353050027000","出井","33.878245","132.217165","1","1"
"35","山口県","35305","大島郡周防大島町","353050028000","家房","33.882776","132.231692","1","1"
"35","山口県","35305","大島郡周防大島町","353050029000","笠佐島","33.946751","132.165555","1","1"
"35","山口県","35305","大島郡周防大島町","353050030000","西方","33.896210","132.333008","1","1"
"35","山口県","35305","大島郡周防大島町","353050031000","外入","33.887039","132.334688","1","1"
"35","山口県","35305","大島郡周防大島町","353050032000","地家室","33.872180","132.345511","1","1"
"35","山口県","35305","大島郡周防大島町","353050033000","平野","33.903798","132.355652","1","1"
"35","山口県","35305","大島郡周防大島町","353050034000","森","33.912515","132.360283","1","1"
"35","山口県","35305","大島郡周防大島町","353050035000","和佐","33.916347","132.378089","1","1"
"35","山口県","35321","玖珂郡和木町","353210001000","大字和木","34.200834","132.221714","1","1"
"35","山口県","35321","玖珂郡和木町","353210002001","和木一丁目","34.204216","132.218651","1","3"
"35","山口県","35321","玖珂郡和木町","353210002002","和木二丁目","34.203713","132.222111","1","3"
"35","山口県","35321","玖珂郡和木町","353210002003","和木三丁目","34.205254","132.224569","1","3"
"35","山口県","35321","玖珂郡和木町","353210002004","和木四丁目","34.204872","132.227780","1","3"
"35","山口県","35321","玖珂郡和木町","353210002005","和木五丁目","34.206872","132.229941","1","3"
"35","山口県","35321","玖珂郡和木町","353210002006","和木六丁目","34.205094","132.239040","1","3"
"35","山口県","35321","玖珂郡和木町","353210003001","瀬田一丁目","34.195237","132.208360","1","3"
"35","山口県","35321","玖珂郡和木町","353210003002","瀬田二丁目","34.198637","132.213721","1","3"
"35","山口県","35321","玖珂郡和木町","353210003003","瀬田三丁目","34.197621","132.218420","1","3"
"35","山口県","35321","玖珂郡和木町","353210003004","瀬田四丁目","34.193830","132.223305","1","3"
"35","山口県","35321","玖珂郡和木町","353210004001","関ケ浜一丁目","34.201244","132.200712","1","3"
"35","山口県","35321","玖珂郡和木町","353210004002","関ケ浜二丁目","34.204895","132.203932","1","3"
"35","山口県","35321","玖珂郡和木町","353210005000","大字瀬田","34.189054","132.214824","1","1"
"35","山口県","35321","玖珂郡和木町","353210006000","大字関ケ浜","34.203458","132.196806","1","1"
"35","山口県","35341","熊毛郡上関町","353410001000","室津","33.835326","132.119106","1","1"
"35","山口県","35341","熊毛郡上関町","353410002000","長島","33.819643","132.069068","1","1"
"35","山口県","35341","熊毛郡上関町","353410003000","祝島","33.785853","131.989274","1","1"
"35","山口県","35341","熊毛郡上関町","353410004000","八島","33.728280","132.139583","1","1"
"35","山口県","35343","熊毛郡田布施町","353430001000","楠","33.936477","132.027533","1","1"
"35","山口県","35343","熊毛郡田布施町","353430002000","大字宿井","33.971576","132.025513","1","1"
"35","山口県","35343","熊毛郡田布施町","353430003000","大字川西","33.963983","132.009004","1","1"
"35","山口県","35343","熊毛郡田布施町","353430004000","大字上田布施","33.948034","132.012469","1","1"
"35","山口県","35343","熊毛郡田布施町","353430005000","大字下田布施","33.953927","132.031068","1","1"
"35","山口県","35343","熊毛郡田布施町","353430006000","大字波野","33.964503","132.042697","1","1"
"35","山口県","35343","熊毛郡田布施町","353430007000","大字大波野","33.965317","132.057132","1","1"
"35","山口県","35343","熊毛郡田布施町","353430008000","大字麻郷奥","33.945748","132.042259","1","1"
"35","山口県","35343","熊毛郡田布施町","353430009000","大字麻郷","33.928924","132.048826","1","1"
"35","山口県","35343","熊毛郡田布施町","353430010000","大字別府","33.916714","132.036400","1","1"
"35","山口県","35343","熊毛郡田布施町","353430011000","麻郷団地","33.935265","132.050249","1","1"
"35","山口県","35343","熊毛郡田布施町","353430012000","中央南","33.951444","132.044282","1","1"
"35","山口県","35344","熊毛郡平生町","353440001000","宇佐木","33.952032","132.088710","1","1"
"35","山口県","35344","熊毛郡平生町","353440002000","平生村","33.943316","132.075998","1","1"
"35","山口県","35344","熊毛郡平生町","353440003000","平生町","33.936185","132.070002","1","1"
"35","山口県","35344","熊毛郡平生町","353440004000","竪ヶ浜","33.947865","132.065159","1","1"
"35","山口県","35344","熊毛郡平生町","353440005000","大野南","33.929608","132.086205","1","1"
"35","山口県","35344","熊毛郡平生町","353440006000","大野北","33.937583","132.089717","1","1"
"35","山口県","35344","熊毛郡平生町","353440007000","曽根","33.926125","132.071737","1","1"
"35","山口県","35344","熊毛郡平生町","353440008000","尾国","33.868317","132.120840","1","1"
"35","山口県","35344","熊毛郡平生町","353440009000","小郡","33.880666","132.115306","1","1"
"35","山口県","35344","熊毛郡平生町","353440010000","佐賀","33.900382","132.078294","1","1"
"35","山口県","35344","熊毛郡平生町","353440011000","佐合島","33.876554","132.065047","1","1"
"35","山口県","35502","阿武郡阿武町","355020001000","奈古","34.504697","131.473923","1","1"
"35","山口県","35502","阿武郡阿武町","355020002000","木与","34.534540","131.506200","1","1"
"35","山口県","35502","阿武郡阿武町","355020003000","宇田","34.566719","131.545938","1","1"
"35","山口県","35502","阿武郡阿武町","355020004000","惣郷","34.587849","131.565129","1","1"
"35","山口県","35502","阿武郡阿武町","355020005000","福田上","34.544165","131.610754","1","1"
"35","山口県","35502","阿武郡阿武町","355020006000","福田下","34.516815","131.597325","1","1"
